Animalia,Chordata,Amphibia,Anura,,,,,Allobates olfersioides,,especie,Anfibios,-22.931111,-43.089722,SIRGAS2000,America do Sul,Brasil,RJ,,"Saco do Sao Francisco, Niteroi Obs: Coordenada aproximada de area natural proxima ao saco.",,,,,,,,UC ou municipio,RAN ,"Sem referencia, compilacao de dados pelo consultor da primeira oficina de avaliacao 2010"
Animalia,Chordata,Amphibia,Anura,,,,,Allobates olfersioides,,especie,Anfibios,-23,-43.65,SIRGAS2000,America do Sul,Brasil,RJ,,Serra da Piedade,,,,,,,,citado em artigo,RAN ,"VERDADE, V. K. and RODRIGUES, M. T. Taxonomic Review of Allobates (Anura, Aromobatidae) from the Atlantic Forest, Brazil. Journal of Herpetology, Vol. 41, No. 4, pp. 566_580, 2007."
Animalia,Chordata,Amphibia,Anura,,,,,Allobates olfersioides,,especie,Anfibios,-23,-44.316666,SIRGAS2000,America do Sul,Brasil,RJ,,Angra dos Reis,,,,,,,,citado em artigo,RAN ,"VERDADE, V. K. and RODRIGUES, M. T. Taxonomic Review of Allobates (Anura, Aromobatidae) from the Atlantic Forest, Brazil. Journal of Herpetology, Vol. 41, No. 4, pp. 566_580, 2007."
Animalia,Chordata,Amphibia,Anura,,,,,Allobates olfersioides,,especie,Anfibios,-22.916667,-43.416667,SIRGAS2000,America do Sul,Brasil,RJ,,"Rio de Janeiro, represa Rio Grande ",,,,,,,,citado em artigo,RAN ,"VERDADE, V. K. and RODRIGUES, M. T. Taxonomic Review of Allobates (Anura, Aromobatidae) from the Atlantic Forest, Brazil. Journal of Herpetology, Vol. 41, No. 4, pp. 566_580, 2007."
Animalia,Chordata,Amphibia,Anura,,,,,Allobates olfersioides,,especie,Anfibios,-22.866666,-42.333333,SIRGAS2000,America do Sul,Brasil,RJ,,Araruama,,,,,,,,citado em artigo,RAN ,"VERDADE, V. K. and RODRIGUES, M. T. Taxonomic Review of Allobates (Anura, Aromobatidae) from the Atlantic Forest, Brazil. Journal of Herpetology, Vol. 41, No. 4, pp. 566_580, 2007."
Animalia,Chordata,Amphibia,Anura,,,,,Allobates olfersioides,,especie,Anfibios,-22.8,-43.533333,SIRGAS2000,America do Sul,Brasil,RJ,,Tijuca ,,,,,,,,citado em artigo,RAN ,"VERDADE, V. K. and RODRIGUES, M. T. Taxonomic Review of Allobates (Anura, Aromobatidae) from the Atlantic Forest, Brazil. Journal of Herpetology, Vol. 41, No. 4, pp. 566_580, 2007."
Animalia,Chordata,Amphibia,Anura,,,,,Allobates olfersioides,,especie,Anfibios,-22.8,-43.683333,SIRGAS2000,America do Sul,Brasil,RJ,,Itaguai ,,,,,,,,citado em artigo,RAN ,"VERDADE, V. K. and RODRIGUES, M. T. Taxonomic Review of Allobates (Anura, Aromobatidae) from the Atlantic Forest, Brazil. Journal of Herpetology, Vol. 41, No. 4, pp. 566_580, 2007."
Animalia,Chordata,Amphibia,Anura,,,,,Allobates olfersioides,,especie,Anfibios,-22.7,-42.616666,SIRGAS2000,America do Sul,Brasil,RJ,,Ibiara ,,,,,,,,citado em artigo,RAN ,"VERDADE, V. K. and RODRIGUES, M. T. Taxonomic Review of Allobates (Anura, Aromobatidae) from the Atlantic Forest, Brazil. Journal of Herpetology, Vol. 41, No. 4, pp. 566_580, 2007."
Animalia,Chordata,Amphibia,Anura,,,,,Allobates olfersioides,,especie,Anfibios,-22.55,-43.433333,SIRGAS2000,America do Sul,Brasil,RJ,,Tingua ,,,,,,,,citado em artigo,RAN ,"VERDADE, V. K. and RODRIGUES, M. T. Taxonomic Review of Allobates (Anura, Aromobatidae) from the Atlantic Forest, Brazil. Journal of Herpetology, Vol. 41, No. 4, pp. 566_580, 2007."
Animalia,Chordata,Amphibia,Anura,,,,,Allobates olfersioides,,especie,Anfibios,-22.5,-43.616667,SIRGAS2000,America do Sul,Brasil,RJ,,Sacra Familia do Tingua ,,,,,,,,citado em artigo,RAN ,"VERDADE, V. K. and RODRIGUES, M. T. Taxonomic Review of Allobates (Anura, Aromobatidae) from the Atlantic Forest, Brazil. Journal of Herpetology, Vol. 41, No. 4, pp. 566_580, 2007."
Animalia,Chordata,Amphibia,Anura,,,,,Allobates olfersioides,,especie,Anfibios,-22.433333,-42.483334,SIRGAS2000,America do Sul,Brasil,RJ,,Teresopolis ,,,,,,,,citado em artigo,RAN ,"VERDADE, V. K. and RODRIGUES, M. T. Taxonomic Review of Allobates (Anura, Aromobatidae) from the Atlantic Forest, Brazil. Journal of Herpetology, Vol. 41, No. 4, pp. 566_580, 2007."
Animalia,Chordata,Amphibia,Anura,,,,,Allobates olfersioides,,especie,Anfibios,-22.8,-43.533333,SIRGAS2000,America do Sul,Brasil,RJ,,"Rio de Janeiro (Guanabara, Tijuca)",,,,,,,,citado em artigo,RAN ,"GRANT, T., FROST, D.F., CALDWELL, J.P., GAGLIARDO, R., HADDAD, C.F.B., KOK, P.J.R., MEANS, B.D., NOONAN, B.P., SCHARGEL, W. e WHEELER, W.C. (2006) Phylogenetic systematics of dart-poison frogs and their relatives (Anura: Athesphatanura: Dendrobatidae). Bulletin of the American Museum of Natural History, 299, 1_262."
